Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Voigt Score
2,PR01,PC02,F6,"1174364, 1322911","ambiguous, ambiguous","None, ","NA,177","NA, 0.59","None, RAST2:fig|442.17.peg.2206","0.00021794639179102907, 0.0006353910793550548"
2,PR01,PC02,F7,"1150438","ambiguous","","64","0.04","RAST2:fig|442.17.peg.2023","0.002327560223789116"
2,PR01,PC02,F8,"1150438, 1620386","ambiguous, ambiguous",", ","64,181","0.04, 0.24","RAST2:fig|442.17.peg.2023, RAST2:fig|442.17.peg.2483","8.813858223182141e-12, 0.0006018481299746382"
2,PR01,PC02,F9,"","","","","","",""
2,PR01,PC02,F10,"202777, 1150438, 1760852","unambiguous, ambiguous, unambiguous",", , ","333,64,1094","0.42, 0.04, 0.99","RAST2:fig|442.17.peg.1016, RAST2:fig|442.17.peg.2023, RAST2:fig|442.17.peg.2610","4.659423699379413e-06, 8.813858223182141e-12, 0.002141400908395498"
2,PR01,PC02,F11,"306295, 397581, 1032027","ambiguous, unambiguous, unambiguous",", , ","414,1836,3044","0.19, 0.83, 0.86","RAST2:fig|442.17.peg.1102, RAST2:fig|442.17.peg.1176, RAST2:fig|442.17.peg.1912","0.0010255766678099925, 0.0047948050578787834, 2.1051410943688077e-14"
2,PR01,PC02,F12,"460103, 474850, 1322911, 2649685, 3434759","ambiguous, unambiguous, ambiguous, ambiguous, ambiguous",", None, , , ","5,NA,177,1093,133","0.01, NA, 0.59, 0.77, 0.78","RAST2:fig|442.17.peg.1337, None, RAST2:fig|442.17.peg.2206, RAST2:fig|442.17.peg.182, RAST2:fig|442.17.peg.1745","6.340330419000065e-10, 0.000284682201501803, 0.0005073175928068222, 1.9545556189341965e-12, 2.911839364659354e-07"
2,PR01,PC02,G1,"","","","","","",""
2,PR01,PC02,G2,"","","","","","",""
2,PR01,PC02,G3,"3195718, 3399183","ambiguous, ambiguous",", ","411,218","0.40, 0.33","RAST2:fig|442.17.peg.716, RAST2:fig|442.17.peg.1310","1.3088125108930871e-12, 0.0020566667005390738"
2,PR01,PC02,G4,"2271635, 3002271","ambiguous, unambiguous","None, ","NA,2037","NA, 0.56","None, RAST2:fig|442.17.peg.547","1.1918723233901594e-11, 0.0016715814178719704"
2,PR01,PC02,G5,"2460024","ambiguous","","3881","0.85","RAST2:fig|442.17.peg.22","8.24618999355395e-09"
2,PR01,PC02,G6,"1174364","ambiguous","None","NA","NA","None","0.0003418127438992761"
2,PR01,PC02,G7,"1839516, 2732624","ambiguous, unambiguous",", ","1641,320","0.50, 0.66","RAST2:fig|442.17.peg.2692, RAST2:fig|442.17.peg.287","2.5961703840382056e-12, 0.0005640862287792165"
2,PR01,PC02,G8,"2162916","unambiguous","","911","0.56","RAST2:fig|442.17.peg.2992","0.001635035811725645"
2,PR01,PC02,G9,"316566, 2175460, 3205284","ambiguous, ambiguous, ambiguous",", , None","496,21,NA","0.55, 0.02, NA","RAST2:fig|442.17.peg.1109, RAST2:fig|442.17.peg.3005, None","0.0015416260383799352, 2.00046637572885e-12, 0.00036101425361380676"
2,PR01,PC02,G10,"2460024","ambiguous","","3881","0.85","RAST2:fig|442.17.peg.22","0.0006917999024798577"
2,PR01,PC02,G11,"750871, 1744801","unambiguous, ambiguous",", ","202,451","0.23, 0.72","RAST2:fig|442.17.peg.1620, RAST2:fig|442.17.peg.2593","0.001744029569502356, 2.364485145395614e-11"
2,PR01,PC02,G12,"","","","","","",""
2,PR01,PC02,H1,"1338212","unambiguous","","37","0.03","RAST2:fig|442.17.peg.2223","8.173543211735317e-07"
2,PR01,PC02,H2,"108249, 1196521, 2308804, 2927347","unambiguous, ambiguous, ambiguous, unambiguous",", , , ","784,160,808,121","0.61, 0.16, 0.49, 0.05","RAST2:fig|442.17.peg.923, RAST2:fig|442.17.peg.2073, RAST2:fig|442.17.peg.3160, RAST2:fig|442.17.peg.474","-4.586372824112824e-12, 0.005558268473405512, 0.0009173141101171197, 0.0014225972185230042"
2,PR01,PC02,H3,"1738573","unambiguous","","941","0.72","RAST2:fig|442.17.peg.2583","2.147117809971343e-07"
2,PR01,PC02,H4,"580773","unambiguous","","771","0.74","RAST2:fig|442.17.peg.1456","0.0006108503225991645"
2,PR01,PC02,H5,"1979161","ambiguous","","308","0.08","RAST2:fig|442.17.peg.2828","0.00341847106447363"
2,PR01,PC02,H6,"3330250, 3373635","unambiguous, ambiguous",", ","969,393","0.63, 0.23","RAST2:fig|442.17.peg.1230, RAST2:fig|442.17.peg.1287","1.959978578907921e-11, 0.001377139539169024"
2,PR01,PC02,H7,"2480883","ambiguous","","1023","0.41","RAST2:fig|442.17.peg.33","7.871823981810905e-12"
2,PR01,PC02,H8,"140005, 1673703, 1802058, 2960344","ambiguous, ambiguous, ambiguous, unambiguous",", , , ","474,366,2308,690","0.24, 0.30, 0.73, 0.84","RAST2:fig|442.17.peg.957, RAST2:fig|442.17.peg.2531, RAST2:fig|442.17.peg.2649, RAST2:fig|442.17.peg.508","2.930430881763811e-12, 3.23316392139356e-11, 0.003387432096481927, 0.000516469883503021"
2,PR01,PC02,H9,"1012121","ambiguous","","1411","1.00","RAST2:fig|442.17.peg.1895","0.003767528225142036"
2,PR01,PC02,H10,"358023","unambiguous","None","NA","NA","None","0.0007518789164210144"
2,PR01,PC02,H11,"1661735, 2573780","ambiguous, unambiguous",", ","2923,2673","0.98, 0.44","RAST2:fig|442.17.peg.2518, RAST2:fig|442.17.peg.112","0.0011788128314382438, 0.0006513917417971871"
2,PR01,PC02,H12,"2308804, 3322944","ambiguous, unambiguous",", ","808,222","0.49, 0.16","RAST2:fig|442.17.peg.3160, RAST2:fig|442.17.peg.1226","0.0003994996818417561, 0.0005050986866098102"
3,PR01,PC03,A1,"885903","unambiguous","","1263","0.94","RAST2:fig|442.17.peg.1781","0.0022765877688978404"
3,PR01,PC03,A2,"512458, 1613004, 1719771","ambiguous, ambiguous, unambiguous",", , ","504,283,715","0.36, 0.41, 0.29","RAST2:fig|442.17.peg.1388, RAST2:fig|442.17.peg.2477, RAST2:fig|442.17.peg.2571","2.676542515125053e-07, 2.471418544855774e-12, 0.0027630961894149915"
3,PR01,PC03,A3,"2017684, 2691867, 2896572","ambiguous, unambiguous, unambiguous",", , ","280,139,528","0.19, 0.21, 0.59","RAST2:fig|442.17.peg.2854, RAST2:fig|442.17.peg.235, RAST2:fig|442.17.peg.447","0.00041061486490455803, 0.0029075756709489933, 5.644295089542658e-05"
3,PR01,PC03,A4,"2041445, 3398632, 3409560","ambiguous, ambiguous, ambiguous",", , None","575,57,NA","0.96, 0.22, NA","RAST2:fig|442.17.peg.2880, RAST2:fig|442.17.peg.1309, None","3.5141835929182104e-05, 0.0030201097266380613, 2.9720482971606802e-12"
3,PR01,PC03,A5,"1862096","ambiguous","","1081","0.74","RAST2:fig|442.17.peg.2709","0.0003128570246850105"
3,PR01,PC03,A6,"512458","ambiguous","","504","0.36","RAST2:fig|442.17.peg.1388","1.0570162945644715e-06"
3,PR01,PC03,A7,"","","","","","",""
3,PR01,PC03,A8,"984944, 3399575","unambiguous, unambiguous","None, None","NA,NA","NA, NA","None, None","5.7452809146810466e-06, 0.0043463614705734266"
3,PR01,PC03,A9,"246864, 1007109, 1883349, 2576542","unambiguous, ambiguous, ambiguous, unambiguous",", , , None","982,712,8,NA","0.94, 0.93, 0.01, NA","RAST2:fig|442.17.peg.1053, RAST2:fig|442.17.peg.1891, RAST2:fig|442.17.peg.2730, None","0.004380337846072815, 0.0008936042479707152, 0.00018381905624637897, 0.0011652340827287486"
3,PR01,PC03,A10,"646740, 1334790","unambiguous, ambiguous",", ","317,177","0.81, 0.10","RAST2:fig|442.17.peg.1522, RAST2:fig|442.17.peg.2220","5.0035186716481396e-06, 0.0036921516900836333"
3,PR01,PC03,A11,"246864, 1213421, 1250591, 1732767","unambiguous, ambiguous, unambiguous, ambiguous",", , None, ","982,321,NA,421","0.94, 0.17, NA, 0.41","RAST2:fig|442.17.peg.1053, RAST2:fig|442.17.peg.2090, None, RAST2:fig|442.17.peg.2577","5.563510941471527e-05, 0.004635940487150345, 0.0024510105100871223, 0.0008916440065185063"
3,PR01,PC03,A12,"3341442","ambiguous","","630","0.21","RAST2:fig|442.17.peg.1240","0.0025306084843223775"
3,PR01,PC03,B1,"613786, 685245, 1073225","unambiguous, unambiguous, unambiguous",", , ","301,348,781","0.55, 0.42, 0.48","RAST2:fig|442.17.peg.1484, RAST2:fig|442.17.peg.1562, RAST2:fig|442.17.peg.1954","0.0009300848524844779, -1.0366589506158067e-09, 0.00016288601834150298"
3,PR01,PC03,B2,"","","","","","",""
3,PR01,PC03,B3,"2591942","unambiguous","","493","0.66","RAST2:fig|442.17.peg.129","2.3409211292123055e-05"
3,PR01,PC03,B4,"927426, 1587990, 3166642","unambiguous, unambiguous, ambiguous",", , None","74,491,NA","0.19, 0.74, NA","RAST2:fig|442.17.peg.1818, RAST2:fig|442.17.peg.2449, None","6.9530316342022684e-12, 1.4195137941165803e-05, 0.0007335927653448741"
3,PR01,PC03,B5,"413399","unambiguous","","606","0.27","RAST2:fig|442.17.peg.1190","8.784657508823542e-07"
3,PR01,PC03,B6,"685245, 2545967","unambiguous, ambiguous",", ","348,888","0.42, 0.81","RAST2:fig|442.17.peg.1562, RAST2:fig|442.17.peg.84","4.2585988710313944e-06, 0.0039019282758287603"
3,PR01,PC03,B7,"1102304, 1740640","unambiguous, ambiguous",", ","1650,577","0.85, 0.74","RAST2:fig|442.17.peg.1976, RAST2:fig|442.17.peg.2586","5.247765640837529e-06, 0.0006124962282768543"
3,PR01,PC03,B8,"826597","unambiguous","","70","0.09","RAST2:fig|442.17.peg.1695","0.00012715778935441379"
3,PR01,PC03,B9,"226094, 413399, 1440561, 1894596, 2152867, 2496775, 3145354","ambiguous, unambiguous, ambiguous, unambiguous, ambiguous, ambiguous, unambiguous",", , None, , , , ","1072,606,NA,362,1064,195,639","0.64, 0.27, NA, 0.44, 0.78, 0.13, 0.58","RAST2:fig|442.17.peg.1034, RAST2:fig|442.17.peg.1190, None, RAST2:fig|442.17.peg.2742, RAST2:fig|442.17.peg.2983, RAST2:fig|442.17.peg.40, RAST2:fig|442.17.peg.674","0.0011746183430112356, 2.0704165927165243e-08, 1.18810292635574e-12, 7.589422170858248e-05, 1.189625806413196e-12, 2.0253782594770016e-12, 0.00019987785249318065"
3,PR01,PC03,B10,"","","","","","",""
3,PR01,PC03,B11,"1486703","unambiguous","","1005","0.51","RAST2:fig|442.17.peg.2349","9.286421838190317e-05"
3,PR01,PC03,B12,"271895","unambiguous","None","NA","NA","None","0.00018254470936341272"
3,PR01,PC03,C1,"1866450, 2137423","ambiguous, unambiguous","None, ","NA,86","NA, 0.09","None, RAST2:fig|442.17.peg.2968","0.005727189764903858, 3.906535496203447e-08"
3,PR01,PC03,C2,"2007826","unambiguous","","1085","0.95","RAST2:fig|442.17.peg.2845","-1.9158940514002873e-11"
3,PR01,PC03,C3,"2578665, 3164181","ambiguous, ambiguous",", ","542,391","0.40, 0.53","RAST2:fig|442.17.peg.115, RAST2:fig|442.17.peg.688","6.528245804624619e-07, 0.00031080535388219193"
3,PR01,PC03,C4,"1439504","ambiguous","None","NA","NA","None","4.693550236920206e-13"
3,PR01,PC03,C5,"164501","unambiguous","","477","0.14","RAST2:fig|442.17.peg.983","5.118428934346095e-05"
3,PR01,PC03,C6,"2831021","ambiguous","","606","0.58","RAST2:fig|442.17.peg.387","5.135256513404955e-05"
3,PR01,PC03,C7,"1027768.0, 1881469, 2634911","unambiguous, ambiguous, ambiguous",", , ","1142,832,372","0.53, 0.85, 0.46","RAST2:fig|442.17.peg.1911, RAST2:fig|442.17.peg.2729, RAST2:fig|442.17.peg.170","merged, 9.355545841560486e-09, 0.004948622734667089"
3,PR01,PC03,C8,"376810, 2056920","unambiguous, ambiguous",", None","277,NA","0.20, NA","RAST2:fig|442.17.peg.1159, None","0.0011767289103730748, 3.025351127440674e-06"
3,PR01,PC03,C9,"3214859, 3365885","unambiguous, unambiguous",", None","189,NA","0.23, NA","RAST2:fig|442.17.peg.740, None","0.003776243566653656, 0.00012041329782720291"
3,PR01,PC03,C10,"3275174","ambiguous","","582","0.59","RAST2:fig|442.17.peg.802","9.17958528025992e-08"
3,PR01,PC03,C11,"1995679, 2448122","unambiguous, unambiguous",", ","704,237","0.42, 0.18","RAST2:fig|442.17.peg.2837, RAST2:fig|442.17.peg.15","0.00011247395481530236, 4.23280424335526e-05"
3,PR01,PC03,C12,"792278, 2634911","unambiguous, ambiguous",", ","402,372","0.22, 0.46","RAST2:fig|442.17.peg.1662, RAST2:fig|442.17.peg.170","2.1484062126331033e-05, 0.005623174141516112"
3,PR01,PC03,D1,"149224","ambiguous","None","NA","NA","None","0.004430893203809723"
3,PR01,PC03,D2,"922039, 1029233, 2695502","ambiguous, unambiguous, unambiguous",", , ","663,250,247","0.17, 0.07, 0.27","RAST2:fig|442.17.peg.1814, RAST2:fig|442.17.peg.1912, RAST2:fig|442.17.peg.238","0.003732928471443404, 0.00033108759625731315, 9.68652313533371e-07"
3,PR01,PC03,D3,"843074, 1254934, 2352603, 3164181, 3277320, 3407296","unambiguous, unambiguous, unambiguous, ambiguous, ambiguous, ambiguous",", , None, , , None","70,455,NA,391,439,NA","0.05, 0.65, NA, 0.53, 0.78, NA","RAST2:fig|442.17.peg.1708, RAST2:fig|442.17.peg.2131, None, RAST2:fig|442.17.peg.688, RAST2:fig|442.17.peg.804, None","0.002350319768148445, 2.8696597600333112e-06, -6.647379257139416e-11, 2.439894966519376e-12, 4.532109650005682e-12, 0.00010167687536360874"
3,PR01,PC03,D4,"186194, 226094, 2330307, 3277320","ambiguous, ambiguous, ambiguous, ambiguous",", , , ","949,1072,318,439","0.41, 0.64, 0.22, 0.78","RAST2:fig|442.17.peg.1004, RAST2:fig|442.17.peg.1034, RAST2:fig|442.17.peg.3180, RAST2:fig|442.17.peg.804","2.30094294263951e-06, 0.00247501169800359, 0.004967353704134766, 0.0016625289924780305"
3,PR01,PC03,D5,"885398, 1366857, 2352603","unambiguous, ambiguous, unambiguous",", , None","382,881,NA","0.67, 0.99, NA","RAST2:fig|442.17.peg.1780, RAST2:fig|442.17.peg.2246, None","6.189666865980497e-06, 0.005435087818389744, 0.0031483366539968847"
3,PR01,PC03,D6,"3232315","ambiguous","","89","0.04","RAST2:fig|442.17.peg.755","1.4268200429858658e-06"
3,PR01,PC03,D7,"2634911, 2901241, 3290004, 3399865","ambiguous, unambiguous, ambiguous, ambiguous",", , , None","372,1866,1591,NA","0.46, 0.77, 0.78, NA","RAST2:fig|442.17.peg.170, RAST2:fig|442.17.peg.451, RAST2:fig|442.17.peg.821, None","0.003687801022711671, 0.0010350711090533606, 0.0036561893525678805, 2.8803013339568655e-05"
3,PR01,PC03,D8,"226094, 2305912, 2624015","ambiguous, ambiguous, unambiguous",", , ","1072,162,295","0.64, 0.23, 0.22","RAST2:fig|442.17.peg.1034, RAST2:fig|442.17.peg.3157, RAST2:fig|442.17.peg.158","0.003648314667798222, 0.0008728642186526972, 0.0001798962371973546"
3,PR01,PC03,D9,"226094, 3394462","ambiguous, unambiguous",", ","1072,12","0.64, 0.02","RAST2:fig|442.17.peg.1034, RAST2:fig|442.17.peg.1304","0.002370005065930496, 2.375587795749371e-05"
3,PR01,PC03,D10,"2149667, 2959046","unambiguous, unambiguous","None, ","NA,369","NA, 0.38","None, RAST2:fig|442.17.peg.507","0.0020344379690187607, 1.2598458230454836e-06"
3,PR01,PC03,D11,"1969029, 3232315","unambiguous, ambiguous",", ","10,89","0.03, 0.04","RAST2:fig|442.17.peg.2819, RAST2:fig|442.17.peg.755","3.3027736669915194e-05, 7.737618281827452e-11"
3,PR01,PC03,D12,"1262729, 2634911","unambiguous, ambiguous",", ","234,372","0.33, 0.46","RAST2:fig|442.17.peg.2148, RAST2:fig|442.17.peg.170","2.7371826758707457e-05, 0.004688796565092255"
3,PR01,PC03,E1,"102029","unambiguous","None","NA","NA","None","2.5043428037729583e-05"
3,PR01,PC03,E2,"","","","","","",""
3,PR01,PC03,E3,"3053973","unambiguous","","577","0.62","RAST2:fig|442.17.peg.582","0.002601627739900785"
3,PR01,PC03,E4,"293011","unambiguous","","720","0.72","RAST2:fig|442.17.peg.1091","0.00018249853515107112"
3,PR01,PC03,E5,"586461, 1721087","unambiguous, ambiguous",", ","1125,2031","0.96, 0.84","RAST2:fig|442.17.peg.1460, RAST2:fig|442.17.peg.2571","2.643967261963314e-05, 7.726496748346301e-07"
3,PR01,PC03,E6,"462417, 1738676","ambiguous, unambiguous",", ","202,1044","0.23, 0.79","RAST2:fig|442.17.peg.1339, RAST2:fig|442.17.peg.2583","7.3215619194366494e-09, 0.00019593177404834456"
3,PR01,PC03,E7,"1732767","ambiguous","","421","0.41","RAST2:fig|442.17.peg.2577","0.0008997167999704388"
3,PR01,PC03,E8,"1140260, 3205125","ambiguous, ambiguous",", ","652,1025","0.29, 0.92","RAST2:fig|442.17.peg.2012, RAST2:fig|442.17.peg.722","3.9511955983087627e-07, 0.002451538237666152"
3,PR01,PC03,E9,"1073025, 2380745","unambiguous, unambiguous",", ","981,10","0.60, 0.08","RAST2:fig|442.17.peg.1954, RAST2:fig|442.17.peg.3237","9.691343979738486e-05, -6.870671530113097e-10"
3,PR01,PC03,E10,"","","","","","",""
3,PR01,PC03,E11,"1449857, 1732767, 1990198","unambiguous, ambiguous, ambiguous",", , ","862,421,460","0.46, 0.41, 0.32","RAST2:fig|442.17.peg.2321, RAST2:fig|442.17.peg.2577, RAST2:fig|442.17.peg.2833","0.0008403670072417702, 0.0018788993183046117, 7.719699428672608e-06"
3,PR01,PC03,E12,"3413074","unambiguous","","1731","0.97","RAST2:fig|442.17.peg.1319","9.532666824306085e-08"
3,PR01,PC03,F1,"108480","unambiguous","","1015","0.79","RAST2:fig|442.17.peg.923","-6.49266098855112e-10"
3,PR01,PC03,F2,"93759, 2287793","unambiguous, unambiguous",", None","1150,NA","0.97, NA","RAST2:fig|442.17.peg.907, None","2.4569093146614888e-08, 0.0014416989388792087"
3,PR01,PC03,F3,"1065344, 1622797","ambiguous, unambiguous",", ","904,1581","0.91, 0.68","RAST2:fig|442.17.peg.1946, RAST2:fig|442.17.peg.2485","0.0021432275934827184, 3.419538641202444e-08"
3,PR01,PC03,F4,"33654, 1065344, 2595848, 3376244","ambiguous, ambiguous, unambiguous, unambiguous",", , , ","1495,904,480,179","0.84, 0.91, 0.20, 0.11","RAST2:fig|442.17.peg.866, RAST2:fig|442.17.peg.1946, RAST2:fig|442.17.peg.131, RAST2:fig|442.17.peg.1290","0.0004622330463212985, 8.478282457580553e-12, 0.0011890765882467962, 3.399201748248316e-09"
3,PR01,PC03,F5,"1283659, 2440722, 2545967","unambiguous, unambiguous, ambiguous",", , ","30,903,888","0.03, 0.38, 0.81","RAST2:fig|442.17.peg.2172, RAST2:fig|442.17.peg.10, RAST2:fig|442.17.peg.84","0.0026149412211835792, 1.5914158154178772e-11, 0.003820691154604121"
3,PR01,PC03,F6,"1065344, 3375503","ambiguous, ambiguous",", ","904,920","0.91, 0.55","RAST2:fig|442.17.peg.1946, RAST2:fig|442.17.peg.1290","7.501366481395694e-12, 1.8350498585277517e-12"
3,PR01,PC03,F7,"240270, 708653, 1351950, 3071378","ambiguous, unambiguous, ambiguous, ambiguous",", , , ","1221,103,1120,700","0.53, 0.43, 0.49, 0.54","RAST2:fig|442.17.peg.1048, RAST2:fig|442.17.peg.1582, RAST2:fig|442.17.peg.2234, RAST2:fig|442.17.peg.603","3.5868179480929992e-12, 0.004952040049125517, 0.0018236823232713926, 4.227388160857377e-09"
3,PR01,PC03,F8,"240270, 1283659, 2109357","ambiguous, unambiguous, unambiguous",", , ","1221,30,158","0.53, 0.03, 0.13","RAST2:fig|442.17.peg.1048, RAST2:fig|442.17.peg.2172, RAST2:fig|442.17.peg.2943","0.0014568386897662875, 5.406523171346312e-07, 1.4840414153643477e-06"
3,PR01,PC03,F9,"1270810, 1476976","unambiguous, unambiguous",", ","463,1855","0.35, 0.57","RAST2:fig|442.17.peg.2159, RAST2:fig|442.17.peg.2343","4.052673335722945e-07, 2.6880573870121836e-06"
3,PR01,PC03,F10,"2901083","unambiguous","","1708","0.70","RAST2:fig|442.17.peg.451","1.811330051346158e-05"
3,PR01,PC03,F11,"1526167, 3375503","unambiguous, ambiguous",", ","1291,920","0.55, 0.55","RAST2:fig|442.17.peg.2383, RAST2:fig|442.17.peg.1290","1.6120457972674377e-06, 0.0016659716458058658"
3,PR01,PC03,F12,"1370121","unambiguous","","804","1.00","RAST2:fig|442.17.peg.2250","6.39789229295829e-07"
3,PR01,PC03,G1,"557508","unambiguous","","471","0.45","RAST2:fig|442.17.peg.1434","8.586718605588216e-08"
3,PR01,PC03,G2,"1613004, 1790140, 2450568","ambiguous, unambiguous, unambiguous",", , ","283,47,351","0.41, 0.04, 0.55","RAST2:fig|442.17.peg.2477, RAST2:fig|442.17.peg.2638, RAST2:fig|442.17.peg.17","2.5370165662224372e-05, 0.0005428084320358428, 0.00018886090581809038"
3,PR01,PC03,G3,"3356663","unambiguous","","169","0.18","RAST2:fig|442.17.peg.1264","0.00019213034991513869"
3,PR01,PC03,G4,"1351950, 2321004, 2903772","ambiguous, ambiguous, ambiguous",", , ","1120,231,17","0.49, 0.20, 0.02","RAST2:fig|442.17.peg.2234, RAST2:fig|442.17.peg.3172, RAST2:fig|442.17.peg.454","0.0029582969211368547, 0.00265991615438836, 0.002789475113730495"
3,PR01,PC03,G5,"1366857, 2903772","ambiguous, ambiguous",", ","881,17","0.99, 0.02","RAST2:fig|442.17.peg.2246, RAST2:fig|442.17.peg.454","0.005176262456316121, 8.365788573707178e-06"
3,PR01,PC03,G6,"858483","unambiguous","","873","0.73","RAST2:fig|442.17.peg.1749","0.000635283964048442"
3,PR01,PC03,G7,"1175423, 1351950, 2109971","unambiguous, ambiguous, unambiguous",", , ","1035,1120,1069","0.91, 0.49, 0.80","RAST2:fig|442.17.peg.2050, RAST2:fig|442.17.peg.2234, RAST2:fig|442.17.peg.2944","2.750943176256429e-06, 0.002587565777376898, 0.0037918878254974537"
3,PR01,PC03,G8,"1790140","unambiguous","","47","0.04","RAST2:fig|442.17.peg.2638","9.269792459429786e-05"
3,PR01,PC03,G9,"233412, 1250592, 1883349","ambiguous, unambiguous, ambiguous",", None, ","501,NA,8","0.23, NA, 0.01","RAST2:fig|442.17.peg.1041, None, RAST2:fig|442.17.peg.2730","1.9112991392476235e-07, 0.001086788096241609, 0.0004142247185306805"
3,PR01,PC03,G10,"1307028, 2660216","unambiguous, ambiguous","None, ","NA,718","NA, 0.86","None, RAST2:fig|442.17.peg.196","2.6329967254954375e-06, 0.00019850001959332032"
3,PR01,PC03,G11,"820778, 1990198, 2932162","ambiguous, ambiguous, ambiguous",", , ","1612,460,143","0.91, 0.32, 0.46","RAST2:fig|442.17.peg.1688, RAST2:fig|442.17.peg.2833, RAST2:fig|442.17.peg.481","3.2842493911786676e-06, 1.963011632538848e-05, 8.134573317036382e-05"
3,PR01,PC03,G12,"942466, 2214007, 2724436","ambiguous, unambiguous, ambiguous",", , ","278,366,546","0.33, 0.45, 0.27","RAST2:fig|442.17.peg.1833, RAST2:fig|442.17.peg.3048, RAST2:fig|442.17.peg.275","0.00029747436070141176, 1.7023991839754746e-07, 0.00026426332290015354"
3,PR01,PC03,H1,"1753676, 2079701, 2729031.0","ambiguous, unambiguous, unambiguous",", , ","202,850,30","0.52, 0.49, 0.17","RAST2:fig|442.17.peg.2603, RAST2:fig|442.17.peg.2918, RAST2:fig|442.17.peg.280","0.0018670337870596546, 0.00015845090703206426, merged"
3,PR01,PC03,H2,"161301, 928598, 1378891","unambiguous, ambiguous, ambiguous",", None, ","838,NA,958","0.34, NA, 0.99","RAST2:fig|442.17.peg.980, None, RAST2:fig|442.17.peg.2261","7.551360367380495e-06, 1.5278512338588023e-05, 2.041544205716551e-09"
